PATH,BUSINESS_OBJECT,COLUMN_ID,IS_CUSTOM,ROLLUP_TYPE_ID,SIDE_PANEL_GROUP_ID,DISPLAY_ORDER,TABLE_DISPLAY_ORDER,REF_UOM_CURRENCY_PATH,REF_UOM_CURRENCY_BUSINESS_OBJECT,REF_UOM_CURRENCY_COLUMN_ID,UOM_CURRENCY_FLAG,SEMANTIC_DATA_TYPE,SEMANTIC_DATA_TYPE_ATTRIBUTES,VALIDATION_REGEX_ID,PROPERTY_TYPE,IS_IMMUTABLE_AFTER_SAVE,IS_REQUIRED_IN_MASTERDATA,IS_WILDCARD_ALLOWED,IS_USABLE_IN_FORMULA,RESOURCE_KEY_DISPLAY_NAME,RESOURCE_KEY_DISPLAY_DESCRIPTION,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_ROW_DESCRIPTION,0,0,501,1,1,,,,,String,length=250,,3,,,,,XFLD_CostingSheetRow_Description,XFLD_CostingSheetRow_Description,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_ROW_TYPE,0,0,,,,,,,,Integer,,,,,,,,,XTOL_AdminView_CostingSheetSelectionFields_RowType,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_ID,0,0,,,,,,,,String,length=15; uppercase=1,MASTERDATA,3,1,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,CREDIT_FIXED_COST_PORTION,0,0,501,2,2,,,,,PositiveInteger,lowerBound=0; upperBound=100,,2,,,,,XFLD_CostingSheetRow_CostPortionFix,XFLD_CostingSheetRow_CostPortionFix,,,,
Costing_Sheet_Row,Costing_Sheet_Row,USE_DEFAULT_FIXED_COST_PORTION,0,0,501,3,2,,,,,BooleanInt,,,5,,,,,XFLD_CostingSheetRow_Overhead_UseCreditFixedPortion,XTOL_CostingSheetRow_UseCostPortionFix,,,,
Costing_Sheet_Row,Costing_Sheet_Row,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Costing_Sheet_Row,Costing_Sheet_Row,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Costing_Sheet_Row,Costing_Sheet_Row,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Costing_Sheet_Row,Costing_Sheet_Row,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Costing_Sheet_Row,Costing_Sheet_Row,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,IS_RELEVANT_FOR_TOTAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,IS_RELEVANT_FOR_TOTAL2,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,IS_RELEVANT_FOR_TOTAL3,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Overhead,Overhead,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Overhead,Overhead,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Overhead,Overhead,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Overhead,Overhead,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Overhead,Overhead,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Overhead,Overhead,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Overhead,Overhead,OVERHEAD_VALID_FROM,0,0,501,1,1,,,,,LocalDate,,,12,,,,,XCOL_CostingSheetRow_Overhead_ValidFrom,XTOL_AdminView_OverheadRulesSelectionFields_ValidFrom,,,,
Overhead,Overhead,OVERHEAD_VALID_TO,0,0,501,2,2,,,,,LocalDate,,,12,,,,,XCOL_CostingSheetRow_Overhead_ValidTo,XTOL_AdminView_OverheadRulesSelectionFields_ValidTo,,,,
Overhead,Overhead,COMPANY_CODE_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Company_Code,Company_Code,COMPANY_CODE_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_CompanyCode,XTOL_AdminView_OverheadRulesSelectionFields_CompanyCode,,,,
Overhead.Company_Code,Company_Code,COMPANY_CODE_DESCRIPTION,0,0,501,3,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_CompanyCode,XTOL_AdminView_OverheadRulesSelectionFields_CompanyCode,,,,
Overhead,Overhead,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Plant,Plant,PLANT_ID,0,0,501,4,4,,,,,String,length=8; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_Plant,XTOL_AdminView_OverheadRulesSelectionFields_Plant,,,,
Overhead.Plant,Plant,PLANT_DESCRIPTION,0,0,501,4,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_Plant,XTOL_AdminView_OverheadRulesSelectionFields_Plant,,,,
Overhead,Overhead,BUSINESS_AREA_ID,0,0,,,,,,,,String,length=15; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Business_Area,Business_Area,BUSINESS_AREA_ID,0,0,501,5,5,,,,,String,length=15; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_BusinessArea,XTOL_AdminView_OverheadRulesSelectionFields_BusinessArea,,,,
Overhead.Business_Area,Business_Area,BUSINESS_AREA_DESCRIPTION,0,0,501,5,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_BusinessArea,XTOL_AdminView_OverheadRulesSelectionFields_BusinessArea,,,,
Overhead,Overhead,PROFIT_CENTER_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Profit_Center,Profit_Center,PROFIT_CENTER_ID,0,0,501,6,6,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_ProfitCenter,XTOL_AdminView_OverheadRulesSelectionFields_ProfitCenter,,,,
Overhead.Profit_Center,Profit_Center,PROFIT_CENTER_DESCRIPTION,0,0,501,6,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_ProfitCenter,XTOL_AdminView_OverheadRulesSelectionFields_ProfitCenter,,,,
Overhead,Overhead,ACTIVITY_TYPE_ID,0,0,,,,,,,,String,length=12; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Activity_Type,Activity_Type,ACTIVITY_TYPE_ID,0,0,501,7,7,,,,,String,length=12; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_ActivityType,XTOL_AdminView_OverheadRulesSelectionFields_ActivityType,,,,
Overhead.Activity_Type,Activity_Type,ACTIVITY_TYPE_DESCRIPTION,0,0,501,7,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_ActivityType,XTOL_AdminView_OverheadRulesSelectionFields_ActivityType,,,,
Overhead,Overhead,COST_CENTER_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Cost_Center,Cost_Center,COST_CENTER_ID,0,0,501,8,8,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_CostCenter,XTOL_AdminView_OverheadRulesSelectionFields_CostCenter,,,,
Overhead.Cost_Center,Cost_Center,COST_CENTER_DESCRIPTION,0,0,501,8,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_CostCenter,XTOL_AdminView_OverheadRulesSelectionFields_CostCenter,,,,
Overhead,Overhead,WORK_CENTER_ID,0,0,,,,,,,,String,length=15; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Work_Center,Work_Center,WORK_CENTER_ID,0,0,501,9,9,,,,,String,length=15; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_WorkCenter,XTOL_AdminView_OverheadRulesSelectionFields_WorkCenter,,,,
Overhead.Work_Center,Work_Center,WORK_CENTER_DESCRIPTION,0,0,501,9,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_WorkCenter,XTOL_AdminView_OverheadRulesSelectionFields_WorkCenter,,,,
Overhead,Overhead,OVERHEAD_GROUP_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Overhead_Group,Overhead_Group,OVERHEAD_GROUP_ID,0,0,501,10,10,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XCOL_CostingSheetRow_Overhead_OverheadGroup,XTOL_AdminView_OverheadRulesSelectionFields_OverheadGroup,,,,
Overhead.Overhead_Group,Overhead_Group,OVERHEAD_GROUP_DESCRIPTION,0,0,501,10,,,,,,String,length=250,,3,,,,,XCOL_CostingSheetRow_Overhead_OverheadGroup,XTOL_AdminView_OverheadRulesSelectionFields_OverheadGroup,,,,
Overhead,Overhead,CREDIT_FIXED_COST_PORTION,0,0,501,14,12,,,,,PositiveInteger,lowerBound=0;  upperBound=100,,2,,,,,XCOL_CostingSheetRow_Overhead_CreditFixedPortion,XTOL_AdminView_OverheadRulesSelectionFields_CreditFixedPortion,,,,
Overhead,Overhead,OVERHEAD_CUSTOM,0,0,501,16,,,,,,CustomControl,"json={""DataTemplateKey"":""OverheadCFFDataTemplate""\,""SidePanelSection"":{""Id"":""OVERHEAD_CUSTOM""}\,""SuppressLabel"":false}",,21,,,,,XCOL_CostingSheetRow_Overhead_CustomOverheadPercentage,XTOL_AdminView_OverheadRulesSelectionFields_CustomOverheadPercentage,,,,
Overhead,Overhead,OVERHEAD_PERCENTAGE,0,0,501,15,13,,,,,Decimal,precision=24; scale=7,,2,,,,,XCOL_CostingSheetRow_Overhead_OverheadPercentage,XTOL_AdminView_OverheadRulesSelectionFields_Overhead,,,,
Overhead,Overhead,OVERHEAD_QUANTITY_BASED,0,0,501,17,15,Overhead,Overhead,OVERHEAD_CURRENCY,,Decimal,precision=24; scale=7,,1,,,,,XCOL_CostingSheetRow_Overhead_QtyOverheadPrice,XTOL_AdminView_OverheadRulesSelectionFields_OverheadCostperCostUnit,,,,
Overhead,Overhead,OVERHEAD_CURRENCY,0,0,,,16,,,,1,String,length=3,,7,,,,,XCOL_CostingSheetRow_Overhead_QtyOverheadCurrency,XTOL_AdminView_OverheadRulesSelectionFields_Currency,,,,
Overhead,Overhead,OVERHEAD_PRICE_UNIT,0,0,501,18,17,Overhead,Overhead,OVERHEAD_PRICE_UNIT_UOM,,Decimal,precision=24; scale=7,,2,,,,,XCOL_CostingSheetRow_Overhead_QtyOverheadUnit,XTOL_AdminView_OverheadRulesSelectionFields_CostUnit,,,,
Overhead,Overhead,OVERHEAD_PRICE_UNIT_UOM,0,0,,,18,,,,1,String,length=3,,6,,,,,XCOL_CostingSheetRow_Overhead_QtyOverheadUoM,XTOL_AdminView_OverheadRulesSelectionFields_UoM,,,,
Document,Document,DOCUMENT_TYPE_ID,0,0,,,,,,,,String,length=3; uppercase=1,MASTERDATA,,,1,,,,,,,,
Document,Document,DOCUMENT_ID,0,0,,,,,,,,String,length=40; uppercase=1,MASTERDATA,,,,,,,,,,,
Document,Document,DOCUMENT_VERSION,0,0,,,,,,,,String,length=2,,,,,,,,,,,,
Document,Document,DOCUMENT_PART,0,0,,,,,,,,String,length=3,,,,,,,,,,,,
Document,Document,DOCUMENT_STATUS_ID,0,0,,,,,,,,String,length=2; uppercase=1,MASTERDATA,,,,,,,,,,,
Addin_Version,Addin_Version,ADDIN_GUID,0,0,,,,,,,,String,length=100,,,,,,,,,,,,
Addin_Version,Addin_Version,ADDIN_VERSION,0,0,,,,,,,,String,length=40,,,,,,,,,,,,
Addin_Version,Addin_Version,NAME,0,0,,,,,,,,String,length=40,,,,,,,,,,,,
Addin_Version,Addin_Version,FULL_QUALIFIED_NAME,0,0,,,,,,,,String,length=120,,,,,,,,,,,,
Addin_Version,Addin_Version,DESCRIPTION,0,0,,,,,,,,String,length=2147483647,,,,,,,,,,,,
Addin_Version,Addin_Version,PUBLISHER,0,0,,,,,,,,String,length=40,,,,,,,,,,,,
Addin_Version,Addin_Version,STATUS,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Addin_Version,Addin_Version,CERTIFICATE_ISSUER,0,0,,,,,,,,String,length=300,,,,,,,,,,,,
Addin_Version,Addin_Version,CERTIFICATE_SUBJECT,0,0,,,,,,,,String,length=1000,,,,,,,,,,,,
Addin_Version,Addin_Version,CERTIFICATE_VALID_FROM,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Addin_Version,Addin_Version,CERTIFICATE_VALID_TO,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Addin_Version,Addin_Version,CREATED_ON,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Addin_Version,Addin_Version,CREATED_BY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Addin_Version,Addin_Version,LAST_MODIFIED_ON,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Addin_Version,Addin_Version,LAST_MODIFIED_BY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Addin_Configuration_Header,Addin_Configuration_Header,ADDIN_GUID,0,0,,,,,,,,String,length=100,,,,,,,,,,,,
Addin_Configuration_Header,Addin_Configuration_Header,ADDIN_VERSION,0,0,,,,,,,,String,length=40,,,,,,,,,,,,
Addin_Configuration_Header,Addin_Configuration_Header,CREATED_ON,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Addin_Configuration_Header,Addin_Configuration_Header,CREATED_BY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Addin_Configuration_Header,Addin_Configuration_Header,LAST_MODIFIED_ON,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Addin_Configuration_Header,Addin_Configuration_Header,LAST_MODIFIED_BY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Addin_Configuration_Item,Addin_Configuration_Item,CONFIG_KEY,0,0,,,,,,,,String,length=40,ADDIN_ITEM_KEY,,,,,,,,,,,
Addin_Configuration_Item,Addin_Configuration_Item,CONFIG_VALUE,0,0,,,,,,,,String,length=2147483647,,,,,,,,,,,,
Item,Item,LOT_SIZE_IS_MANUAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Item,Item,QUANTITY_IS_MANUAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Item,Item,PRICE_FIXED_PORTION_IS_MANUAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Item,Item,PRICE_VARIABLE_PORTION_IS_MANUAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Item,Item,PRICE_UNIT_IS_MANUAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Item,Item,TARGET_COST_IS_MANUAL,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Price_Source,Price_Source,PRICE_SOURCE_ID,0,0,501,1,1,,,,,String,length=20; uppercase=1,MASTERDATA,3,1,1,,,XFLD_SidePanel_DisplayName_PriceSource,XTOL_AdminView_PriceSources_PriceSource,,,,
Price_Source,Price_Source,PRICE_SOURCE_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PriceSourceDescription,XTOL_SidePanel_DescriptionName_PriceSourceDescription,,,,
Price_Source,Price_Source,PRICE_SOURCE_TYPE_ID,0,0,,,,,,,,Integer,,,,1,,,,,,,,,
Price_Source,Price_Source,CONFIDENCE_LEVEL_ID,0,0,501,3,3,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_ConfidenceLevel,XTOL_AdminView_PriceSources_ConfidenceLevel,,,,
Price_Source,Price_Source,DETERMINATION_SEQUENCE,0,0,,,,,,,,Integer,,,2,1,,,,XFLD_SidePanel_DisplayName_DeterminationSequence,XTOL_AdminView_PriceSources_DeterminationSequence,,,,
Price_Source,Price_Source,CREATED_ON,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_CreatedAt,XFLD_SidePanel_DisplayName_CreatedAt,,,,
Price_Source,Price_Source,CREATED_BY,0,0,507,2,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_CreatedByUser,XFLD_SidePanel_DisplayName_CreatedByUser,,,,
Price_Source,Price_Source,LAST_MODIFIED_ON,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_LastModifiedAt,XFLD_SidePanel_DisplayName_LastModifiedAt,,,,
Price_Source,Price_Source,LAST_MODIFIED_BY,0,0,507,4,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_LastModifiedByUser,XFLD_SidePanel_DisplayName_LastModifiedByUser,,,,
Price_Source,Price_Source,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Activity_Price,Activity_Price,PRICE_SOURCE_ID,0,0,,,,,,,,String,length=20; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Activity_Price,Activity_Price,PRICE_ID,0,0,,,,,,,,String,length=32; uppercase=1,,,1,1,,,,,,,,
Activity_Price.Price_Source,Price_Source,PRICE_SOURCE_ID,0,0,501,1,1,,,,,String,length=20; uppercase=1,MASTERDATA,16,1,1,,,XFLD_SidePanel_DisplayName_PriceSource,XTOL_AdminView_ActivityPrices_PriceSource,,,,
Activity_Price.Price_Source,Price_Source,PRICE_SOURCE_DESCRIPTION,0,0,501,1,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PriceSourceDescription,XFLD_SidePanel_DisplayName_PriceSourceDescription,,,,
Activity_Price,Activity_Price,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Activity_Price.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,2,3,,,,,String,length=4; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Activity_Price.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,2,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Activity_Price,Activity_Price,COST_CENTER_ID,0,0,,,,,,,,String,length=10; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Activity_Price.Cost_Center,Cost_Center,COST_CENTER_ID,0,0,501,3,5,,,,,String,length=10; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_CostCenter,XTOL_SidePanel_DescriptionName_CostCenter,,,,
Activity_Price.Cost_Center,Cost_Center,COST_CENTER_DESCRIPTION,0,0,501,3,6,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_CostCenterDescription,XFLD_SidePanel_DisplayName_CostCenterDescription,,,,
Activity_Price,Activity_Price,ACTIVITY_TYPE_ID,0,0,,,,,,,,String,length=12; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Activity_Price.Activity_Type,Activity_Type,ACTIVITY_TYPE_ID,0,0,501,4,7,,,,,String,length=12; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_ActivityType,XTOL_AdminView_ActivityPrices_ActivityType,,,,
Activity_Price.Activity_Type,Activity_Type,ACTIVITY_TYPE_DESCRIPTION,0,0,501,4,8,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ActivityTypeDescription,XFLD_SidePanel_DisplayName_ActivityTypeDescription,,,,
Activity_Price,Activity_Price,PROJECT_ID,0,0,,,,,,,,String,length=35; uppercase=1,WILDCARD,,1,1,1,,XFLD_SidePanel_DisplayName_Project,XTOL_AdminView_ActivityPrices_Project,,,,
Activity_Price.Project,Project,PROJECT_ID,0,0,501,5,9,,,,,String,length=35; uppercase=1,WILDCARD,15,1,1,1,,XFLD_SidePanel_DisplayName_Project,XTOL_AdminView_ActivityPrices_Project,,,,
Activity_Price.Project,Project,PROJECT_NAME,0,0,501,5,10,,,,,String,length=100,,3,,,,,XFLD_Project_ProjectName,XTOL_Project_ProjectName,,,,
Activity_Price.Customer,Customer,CUSTOMER_ID,0,0,501,6,11,,,,,String,length=35; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_Customer,XTOL_AdminView_Prices_Customer,,,,
Activity_Price.Customer,Customer,CUSTOMER_NAME,0,0,501,6,12,,,,,String,length=100,WILDCARD,3,,,,,XFLD_SidePanel_DisplayName_CustomerName,XTOL_SidePanel_DisplayName_CustomerName,,,,
Activity_Price,Activity_Price,VALID_FROM,0,0,501,7,13,,,,,LocalDate,,,12,1,,,,XFLD_SidePanel_DisplayName_ValidFrom,XTOL_AdminView_ActivityPrices_ValidFromDate,,,,
Activity_Price,Activity_Price,CUSTOMER_ID,0,0,,,,,,,,String,length=35;uppercase=1,WILDCARD,,1,1,1,,XFLD_SidePanel_DisplayName_Customer,XTOL_AdminView_Prices_Customer,,,,
Activity_Price,Activity_Price,VALID_TO,0,0,501,8,14,,,,,LocalDate,,,12,,,,,XFLD_SidePanel_DisplayName_ValidTo,XTOL_AdminView_ActivityPrices_ValidToDate,,,,
Activity_Price,Activity_Price,PRICE_FIXED_PORTION,0,0,501,11,15,Activity_Price,Activity_Price,TRANSACTION_CURRENCY_ID,,Decimal,"precision=28; scale=7; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,1,,,,,XFLD_SidePanel_DisplayName_PriceFixedPortion,XTOL_AdminView_ActivityPrices_PriceFixed,,,,
Activity_Price,Activity_Price,PRICE_VARIABLE_PORTION,0,0,501,12,16,Activity_Price,Activity_Price,TRANSACTION_CURRENCY_ID,,Decimal,"precision=28; scale=7; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,1,,,,,XFLD_SidePanel_DisplayName_PriceVariablePortion,XTOL_AdminView_ActivityPrices_PriceVariable,,,,
Activity_Price,Activity_Price,TRANSACTION_CURRENCY_ID,0,0,,,17,,,,1,String,length=3; uppercase=1,MASTERDATA,7,,1,,,XFLD_SidePanel_DisplayName_PriceCurrency,XTOL_AdminView_ActivityPrices_PriceCurrency,,,,
Activity_Price,Activity_Price,PRICE_UNIT,0,0,501,13,18,Activity_Price,Activity_Price,PRICE_UNIT_UOM_ID,,Decimal,"precision=28; scale=7; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,2,,,,,XFLD_SidePanel_DisplayName_PriceUnit,XTOL_AdminView_MaterialPrices_PriceUnit,,,,
Activity_Price,Activity_Price,PRICE_UNIT_UOM_ID,0,0,,,19,,,,1,String,length=3; uppercase=1,MASTERDATA,6,,1,,,XFLD_SidePanel_DisplayName_PriceUnitUoM,XTOL_AdminView_ActivityPrices_UnitofMeasurePriceUnit,,,,
Activity_Price,Activity_Price,IS_PRICE_SPLIT_ACTIVE,0,0,501,17,20,,,,,BooleanInt,"length=256; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,5,,1,,,XFLD_SidePanel_DisplayName_PriceSplitActive,,,,,
Activity_Price,Activity_Price,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Activity_Price,Activity_Price,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Activity_Price,Activity_Price,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Activity_Price,Activity_Price,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material_Price,Material_Price,PRICE_ID,0,0,,,,,,,,String,length=32; uppercase=1,,,1,1,,,,,,,,
Material_Price,Material_Price,PRICE_SOURCE_ID,0,0,,,,,,,,String,length=20; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Material_Price.Price_Source,Price_Source,PRICE_SOURCE_ID,0,0,501,4,7,,,,,String,length=20; uppercase=1,MASTERDATA,16,1,1,,,XFLD_SidePanel_DisplayName_PriceSource,XTOL_AdminView_MaterialPrices_PriceSource,,,,
Material_Price.Price_Source,Price_Source,PRICE_SOURCE_DESCRIPTION,0,0,501,4,8,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PriceSourceDescription,XFLD_SidePanel_DisplayName_PriceSourceDescription,,,,
Material_Price,Material_Price,MATERIAL_ID,0,0,,,,,,,,String,length=40; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Material_Price,Material_Price,MATERIAL_DESCRIPTION,0,0,,,,,,,,String,length=250,,,,,,,,,,,,
Material_Price.Material,Material,MATERIAL_ID,0,0,501,1,1,,,,,String,length=40; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_MaterialId,XTOL_AdminView_MaterialsGeneralData_Material,,,,
Material_Price.Material,Material,MATERIAL_DESCRIPTION,0,0,501,1,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialDescription,XFLD_SidePanel_DisplayName_MaterialDescription,,,,
Material_Price,Material_Price,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Material_Price.Plant,Plant,PLANT_ID,0,0,501,2,3,,,,,String,length=8; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_Plant,XTOL_AdminView_Plants_Plant,,,,
Material_Price.Plant,Plant,PLANT_DESCRIPTION,0,0,501,2,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PlantDescription,XFLD_SidePanel_DisplayName_PlantDescription,,,,
Material_Price,Material_Price,VENDOR_ID,0,0,,,,,,,,String,length=10; uppercase=1,WILDCARD,,1,1,1,,XFLD_SidePanel_DisplayName_Vendor,XTOL_SidePanel_DescriptionName_Vendor,,,,
